,Unnamed: 0,data,label,Unnamed: 0.1
6161,6161,Hàng rất đẹp nha  Chất lượng sản phẩm tuyệt vời,1,
6162,6162, Chất lượng sản phẩm tuyệt vời nội dung hay và bổ ích,1,
6163,6163, Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền Rất không đáng tiền Thời gian giao hàng rất chậm,0,
6164,6164, Chất lượng sản phẩm rất kém Shop phục vụ rất kém. Màn khi gấp bị méo mó ko gấp lại được cũng ko quay về hình dáng ban đầu,0,
6165,6165,Đeo được 3 ngày thì đã tróc xi lừa gạt đã buôn bán nên lấy chữ tín. Chứ làm ăn kiểu này thì k còn lòng tin nơi khách hàng. Quá tệ,0,
6166,6166,Tiêu đề sách về telesale nhưng viết dông dài không tập trung vào bán hàng qua điện thoại đã bán sách rồi còn liên tục quảng cáo gây khó chịu.,0,
6167,6167,Giày ik trong hình hay khác vậy tôi đặt mèo xanh sao ra mèo đen,1,
6168,6168,"Mình rất thích, rất tốt.
",1,
6169,6169, Chất lượng sản phẩm tuyệt vời.giày đẹp chuẩn 5sao,1,
6170,6170,Giao hàng nhanh đóng gói chắc chắn. Tuy nhiên cân không chính xác hơi thất vọng,0,
6171,6171,Mình đã nhận được hàng nhưng hàng không giống hình. Còn chất lượng chưa biết ra sao?,0,
6172,6172," Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời
Verryyy good  làm việc nhanh chuyên nghiệp  rep tin nhắn nhanh hơn nyc trở mặt . 👍👍 1000 star",1,
6173,6173,Hàng đẹp oke giao hàng nhanh ,1,
6174,6174,Thảm mở ra hơi có mùi shop gửi thiếu nhưng mà mình có nt và shop gửi bù vào chiều hôm đó luôn nói chung là hài lòng với cách làm việc của shop em sẽ tiếp tục ủng hộ shop ạ,1,
6175,6175,sản phẩm không đúng như yêu cầu đơn hàng,0,
6176,6176,giày đẹp lắm ạ nhưng đế hơi nặng  nhưng vẫn cho 5 sao 😘😘😘,1,
6177,6177, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . 🌼🌼🌼,1,
6178,6178,Bọc hàng rất cẩn thận tối nay mình dùng mùi rất dễ chịu icheck đúng hãng. Ủng hộ shop dài dài.,1,
6179,6179,hơi nhỏ  bé thích,1,
6180,6180, Chất lượng sản phẩm tuyệt vời ❤ Thời gian giao hàng rất nhanh,1,
6181,6181,Hàng Oke.. nhung đóng gói hơi tệ,1,
6182,6182, Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Màu k ưng lắm thui hihi. 5 sao,1,
6183,6183,Hàng giá rẻ nên nhìn ko bắt mắt. Thời gian giao hàng lâu. Nếu mua chỉ nên mua dây màu tối sẽ ít thấy lỗi. Đóng gói sơ sài. Tiền nào của đó.,0,
6184,6184,Gói hàng chắc chắntime giao hàng nhanhchất lượng đợi sử dụng,1,
6185,6185,Dép chật bảo shop đổi mà khó khăn,0,
6186,6186,Sp tạm đc. Nhưng shop không gửi bin như shop nói ,0,
6187,6187,"hàng rất đẹp 
 Chất lượng sản phẩm tuyệt vời",1,
6188,6188,Giao Thiếu hàng,0,
6189,6189,Ực ực,1,
6190,6190, Chất lượng sản phẩm rất kém hàng bị ố xong nhắn tin shop ko trả lời để đổi trả rất mất uy tín,0,
6191,6191,Hài lòng.  thời gian giao hành nhanh .,1,
6192,6192," Thời gian giao hàng rất nhanh Rất đúng giá trị 
",1,
6193,6193,SHOP ĐĂNG ẢNH MỘT ĐẰNG SẢN PHẨM MỘT LẺO .BÁN CÁP THÌ ÚP HÌNH CÁI CÁP THÔI CHỨ UP CẢ CỤC SẠC GÂY NHẦM LẪN CHO KHÁCH HÀNG LÀ COMBO CÁP+ DÂY SẠC. TÔI MUA LIỀN 2 CÁI LÚC NHẬN HÀNG MỚI NGỚ NGƯỜI RA BỊ MUA ĐẮT. CHẤT LƯỢNG SẢN PHẨM CHƯA RÕ.,0,
6194,6194,Đáng với số tiền bỏ ra. Rất hài lòng,1,
6195,6195, Chất lượng sản phẩm tuyệt vời. Hài lòng với service của shop,1,
6196,6196, Chất lượng sản phẩm tuyệt vời nhưng có vài chỗ bị dư keo làm nó xấu ,1,
6197,6197,mình mua rất nhiều sách của cô  nhưng phải thú thực là quyển  này giải khá hời hợt .,0,
6198,6198, Chất lượng sản phẩm rất kém. Mang đc mấy ngày đen thui.,0,
6199,6199,Sản phẩm tốt đóg gói đẹp tuyệt,1,
6200,6200,1 cai quan bi rach  ko mac duoc ,0,
6201,6201,Chưa đọc nhưng hơi thất vọng vì có trang bị gấp và ko chữ như vậy,0,
6202,6202,Giá tiền đi đôi chất lượng,1,
6203,6203,giao hàng nhanh gọn ^^ ,1,
6204,6204,Chất lượng tốt giao hàng nhanh đóng gói cẩn thận,1,
6205,6205," Thời gian giao hàng rất nhanh 
Chất lượng mới đầu sử dụng khá tốt.
Tặng thêm hộp đựng rất tiện, đỡ vất usb lung tung lại tìm ko ra 😂
Mua hàng của shop cũng 3-4 lần rồi. Lần nào cũng ok hết.",1,
6206,6206,Shop bắn rất nhanh. Cảm ơn shop.,1,
6207,6207,Rất xinh đẹp,1,
6208,6208,Mình nhận hàng lúc giữa chiều. Háo hức tới tối để thử ( k uống lúc đói) . tham khảo maya cách nhận biết auth / fake sau khi kiểm nghiệm thì đúng chuẩn rồi. K tin được luôn ấy. Giá rẻ tới bất ngờ. Shop rep nhiệt tình đặc biệt còn chu đáo thông báo trước với KH 1 số vấn đề. Giao hàng nhanh. Sẽ ghé l,1,
6209,6209,Sản phẩm này đã cũ quá rồi ngày sx từ năm 2016. Cảm thấy hơi thất vọng vì rất tin tưởng tiki nên ít khi  coi date.,0,
6210,6210,Giao hàng quá chậm !,0,
6211,6211,Thanh gỗ bánh xe sau ngắn hơn thanh trướcđi bị kẹt khó đẩy,0,
6212,6212,Rất xinh Rất đáng tiền,1,
6213,6213, Chất lượng sản phẩm kém ốc lỏng lẻo ,0,
6214,6214,"Hag tam dc 
Hag bi lem keo nhieu wa 
Mjnh co luu y shop nho kt truoc 
Ma nhan hag kt thay lem keo rat nhieu
Lan sau shop luu y chat luong de kh hag yen tam",1,
6215,6215,Hàng như mẫu dán vừa vặn,1,
6216,6216,Chat luong san pham cung duoc .nhung tien ship hoi mắc,1,
6217,6217, Chất lượng sản phẩm rất kémNhiều màu đánh không lên mắt nhiều màu vón cục và nát,0,
6218,6218,Sản phẩm tốt gửi hàng nhanh gọn rất oke.,1,
6219,6219,Iphon bắt sóng wifi cực kémThua samsungĐang dung cả hai loại,0,
6220,6220,Chẳg thấy có tác dụg j cả. Muỗi vẫn đốt bt,0,
6221,6221,Sản phẩm ok giá phải chăng,1,
6222,6222, Đóng gói sản phẩm rất đẹp và chắc chắn chất serum dùng nhanh thấm không bí da khi bôi lên vùng mụn ẩn quanh trán thì thấy cồi mụn khô nhanh không bị kích ứng gì.  Rất đáng tiền!,1,
6223,6223,Sac mot chut la het pin cuc sac chi dung duoc cho 1cai vivo v9,0,
6224,6224,Nhận đt ngày 15/10 mới sử dụng được 6 ngày máy đã có hiện tượng ko lên màn hình dù gọi đt vẫn đổ chuông. Có nhiều sọc ngang nhấp nháy lần đầu tiên mua đồ điện tử trên tiki thật sự rất thất vọng. Này là quà mình tặng mẹ 20/10. Thất vọng ghê gớm luôn.,0,
6225,6225,Sài rất ok rất ổn cảm ơn shop ai cũng khen rẻ đẹp đóng gói tốt.,1,
6226,6226,sản phẩm tệ bị móp méo trầy và nứt ở chân đế,0,
6227,6227,"Mình ko sành sỏi về mẫu mã nhưng chất lượng khi sử dụng chắc chắn sẽ nhận ra hàng tốt và hàng kém hơn( mình ko nói chắc chắn là hàng fake hay ko!)😐Mình mua thỏi 15 này màu rất đỏ mận chứ ko đỏ nhung như thỏi 15 cũ trước
Màu nó loang lổ và ko đều màu
Thêm nữa chất son ko xốp và dễ tán 
HÀNG KÉM",0,
6228,6228," Chất lượng sản phẩm rất kém
1 sile mà Chiếc to chiếc nhỏ",0,
6229,6229,Máy hút rất dở và đã bị hư,0,
6230,6230, Chất lượng tạm ổn. Nhưng áo không giống như hình phần lưới bên trong áo màu trắng không đồng màu với phần lưới ở mũ. Nhãn mác không đúng như hình. Do vậy cảm giác không tin tưởng là đúng hàng nhập.,0,
6231,6231,Đm bán láo àk... đánh giá clmm,0,
6232,6232,"Yêu shop 😂 
Lần đầu tiên e mua đk sách đẹp + thật như thế 
Lại còn có quà nữa 
😂😂😂",1,
6233,6233,"Shop rất nhiệt tình, hàng ngon bổ rẻ 
Đóng hàng cẩn thận chắc chắn
",1,
6234,6234,Giày may đẹp êm chân da cũng được. ,1,
6235,6235,Hàng đẹp đúng order đóng gói cẩn thận 👍,1,
6236,6236, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Dung hang. Dung co ket qua. Shop tu van nhiet tinh. ,1,
6237,6237,Chưa dùng nên ko biết,1,
6238,6238,Sản phẩm rất ok.,1,
6239,6239,Mới mua dùng được 3 ngày đã hư @.@ Nhắn tin kiểm tra sản phẩm chính hãng thì Bagi trả về không có sản phẩm này. Không biết hàng thật hay nhái luôn.,0,
6240,6240," -Đóng gói sản phẩm đẹp và chắc chắn 
-Shop phục vụ rất tốt
 -Chất lượng sản phẩm như mô tả >95℅ 
-Uy tín.",1,
6241,6241,micro như đồ chơi trẻ con 👶👶👶,0,
6242,6242,Sản phẩm hiện chưa vấn đề nhưng người hỗ trợ rất thái độ. Khách hàng k biết mới cần hỏi nhưng trả lời khách hàng rất khó chịu lồi lõm. 1* về dịch vụ.,0,
6243,6243,Giày đẹp em ưng lắmmm :33 nhưng đi hơi rộng chút sz 37 mà như 38 vậy :((..ksao giày đẹp là được 💚 Đóng gói sản phẩm rất đẹp và chắc chắn,1,
6244,6244,Nhận xét của mình về ngòi bút này là thân khá to nhẹ bút viết không êm đầu mực cứng khó đi nét ngòi 0.1 và 0.3 hầu như không có khác biệt gì nếu không nhìn vào số thì chắc mình cũng không phân biệt được 2 ngòi này. Ưu điểm duy nhất mà mình thấy là giá rẻ và nhìn xa thì cũng khá sang trọng bắt mắt.,0,
6245,6245,Giày xinh lắm 🤣🤣 chủ shop tư vấn nhiệt tình có cơ hội sẽ ủng hộ tiếp :))) 💓,1,
6246,6246,Sản phẩm tốt nè. Đóng gói kỹ dễ sợ luôn. ,1,
6247,6247,So với giá KM thì người mua khá lợi. Ốp đẹp và chắc chắn.,1,
6248,6248,Những bạn ở ngoài trung tâm thành phố không nên mua vì mất tiền ship thêm lần 2 nhé. Bán bánh mà bán voucher mà còn phải tự động lên lấy bánh. Ăn cái bánh khó quá ạ ,0,
6249,6249,Áo ở ngoài còn đẹp hơn h/a shop chụp. Rất ưng.  Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,1,
6250,6250,Nhận vali mà thấy bị xước xát ở bên ngoài nhiều chỗ ,0,
6251,6251,Tốc độ nạp tiền cũng nhanh đấy rất tốt. ,1,
6252,6252,"không bạn ạ, ngày xưa hay bị chập chơn vì chưa lên được quốc tế, bây giờ dùng thậm chí sóng còn tốt hơn 1 số dòng máy ở nhà.",1,
6253,6253,Dù blue eye vẫn sáng và pin vẫn còn nhưng khi lại không di được chuột. Mình mới mua sản phẩm từ tháng 2 mà đã vậy rồi nhưng không biết phải làm thế nào để bảo hành đây :((,0,
6254,6254,Giá này mà có snapdragon + ram 2G thêm cái camera selfie chuẩn thì ngon quá mà mấy bác còn so sánh :)),1,
6255,6255, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời. Shop tận tình thân thiện.,1,
6256,6256,Đồng hồ kiểu dáng đẹp dễ thương. Giới thiệu shop cho bs bên mình mua nhận hàng đều khen đẹp. Chỉ là ko biết xài đc lâu ko do làm trong môi trường nhiều sóng siêu âm,1,
6257,6257, Chất lượng sản phẩm tuyệt vời đã vào xem video load rất nhanh và ổn định. ,1,
6258,6258,Son rất đẹp thơm mùi trái cây ,1,
6259,6259,Dép đẹp lắm nha shop. Cám ơn Shop nhé. ,1,
6260,6260,Bút viết và giấy rất OK sẽ mua thêm cua shop nua 💓💓,1,
6261,6261, Chất lượng sản phẩm rất kém ko xai dduoc cung ko đổi,0,
6262,6262,dat 2 xl mà gởi về 1 xl là sao,0,
6263,6263,Mới mua về chưa đi được ngày nào. Shop kêu đổi mà hẹn hoài ko thấy Mấy bạn mua suy nghĩ kĩ. Đẹp thật nhưng ko đáng tiền. Dây cấn chân đi rất đau.,0,
6264,6264,hang giao ko dung chat luong qua te ko giong nhu quang cao .that vong qua,0,
6265,6265,shop giao rất nhanh luôn gói hàng kĩ hàng chất lượng tốt giá khá hợp lý đã ủng hộ lâu và sẽ ủng hộ lâu dài ^^ Rất đáng tiền,1,
6266,6266,Chữ in trên vỏ bị mờ làm mình cảm giác như hàng fake. Ko có tờ HDSD,0,
6267,6267,Chấp nhận là tiền nào quả nấy nhưng xạo lol vừa thôi. Mới up mặt đồng hồ xún nền k biết có ma sát mạnh không mà xước cmnr. Gian dối vl.,0,
6268,6268,Sản phẩm tốt  còn nguyên hộp. Máy đẹp...! Chất lượng sản phẩm tuyệt vời,1,
6269,6269,chim ưng.. thank you shop. 😙,1,
6270,6270,Có tem dán trên nắp chai nói chung là rất tuyệt vời ;))),1,
6271,6271,Lần đầu mua hàng nhưng rất ưng ý. Shop tư vấn  nhiệt tình hàng đóng gói siêu cẩn thận. ,1,
6272,6272,Được 2 cái hàng xuất nhưng có 1 cái 6-9 tháng con mình ko mặc vừa. ,1,
6273,6273,máy như cái quầncục gạch mà xài đc có 1 ngày hết pinnhìn chán đờiquá phí tiền,0,
6274,6274,đẹp ngất ngây con gà tây lun..thík toá..tks nhju nhen..ahihi,1,
6275,6275, Chất lượng sản phẩm rất kém Shop phục vụ rất kém khi phản hồi sản phẩm bị lỗi thì k mún trả lời bán hàng k có tâm thì bán làm gì,0,
6276,6276,vừa khởi động đã cháy nản ... tệ hơn 1 sao nữa đó chứ,0,
6277,6277,Giày khá đẹp giao hàng nhanh,1,
6278,6278,Có camera trước luôn  Đóng gói sản phẩm rất đẹp và ,1,
6279,6279,Chưa su dụng nen chưa biết.  Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1,
6280,6280,Shop phục vụ rất tốt. màu sắc đẹp chất hoi nhiều nilong nhưng so với giá là quá rẻ,1,
6281,6281,hàng ko có hóa dơn chứng từ. hàng chỉ giống hình ảnh mô tả thực ra tính năng ko khác phần mền máy trung quốc tí nào cả thất vọng.,0,
6282,6282, Đóng gói sản phẩm rất đẹp và chắc chắnsản phẩm vừa với túi tiền.,1,
6283,6283,Mũ xinh ^^ ko có quai nhé!,1,
6284,6284,mẫu mã như hình còn chất lượng thì chưa đánh giá được vì mới nhận hàng cần thời gian kiểm chứng! tạm thời ok! Sử dụng hơn 1 tháng thấy ổn định.,1,
6285,6285,Làm ăn giang dối. K có sz thì nói khách dùng giao. Bây ba. Làm vậy ai dám mua lần 2.Cắt cả Mạc cả sz luôn mới ghê chứ luôn mới ghê chứ. Cắt còn sót lại cái quân sz5 nè. ,0,
6286,6286,tại sao khi nhận hàng trên hộp ghi là xuất xứ Trung Quốc,0,
6287,6287,"giao hàng nhanh 
Đóng gói cẩn thận,  
date mới
Tư vấn nhiệt tình ❤️",1,
6288,6288,túi đeo chéo có nhiều nếp nhăn quá,0,
6289,6289, Chất lượng sản phẩm tuyệt vời  Thời gian giao hàng rất nhanh Rất đáng tiền,1,
6290,6290, Chất lượng sản phẩm tuyệt vời mà mang rộng quá huhu ,1,
6291,6291, Chất lượng sản phẩm tuyệt vời; Đóng gói sản phẩm rất đẹp và chắc chắn; Rất đáng tiền.sẽ luôn ủng hộ shop. ,1,
6292,6292,Màu son siêu yêu 😘😘😘shop đóng gói rất cẩn thận  Rất đáng tiền Thời gian giao hàng rất nhanh😍😍,1,
6293,6293, Chất lượng sản phẩm tuyệt vời Hàng đẹp giá ok,1,
6294,6294,Keo này giống keo 502 không thể dán giày được gián giày da bị cháy da luôn,0,
6295,6295,Son min lên mau dep nhung mau trôi. Đóng gói sản phẩm rất đẹp và chắc chắn,1,
6296,6296,Nói chung là phê lắm ae ạ...  Giày đẹp thơm phức phối đồ chất ... Khuyên ae nên mua đúng size giày bth hay đi nha  mình cứ nghĩ nó ôm mua kick lên 1 size nên đi rộng tí...  Tổng thể 10đ,1,
6297,6297, Shop phục vụ kém Shop phục vụ kém Shop phục vụ rất kém,0,
6298,6298,Shop Gửi sai cỡ giày của em rồi vui lòng nhờ shop gửi lại cho tôi,0,
6299,6299,máy lắp sim vào ko gọi được.lừa người,0,
6300,6300,Sản phẩm rất đẹp chuẩn hình tôi rất thích phom nhỏ gọn dáng chân đẹp gọn chân. Mình  rất hài lòng về sản phẩm ,1,
